PSA_ID,Domain,English,Kiswahili,Target Languages,Source,Date,Metadata
psa_2026_001678,Agriculture,"ADVISORY. KEPHIS warns farmers to follow grazing advisories during the drought period. Act before 26 February 2026 to avoid penalties. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001679,Education,The HELB reminds students to update contact details for scholarship communication. Deadline: 28 July 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001680,Education,The KUCCPS reminds parents and guardians to avoid exam malpractice and report any malpractice attempts. Act before 21 May 2026 to avoid penalties. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.98, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001681,Agriculture,"ADVISORY. County Department of Agriculture warns traders to store harvested produce in dry, secure facilities. Deadline: 9 August 2026. The public is hereby informed to disregard rumours not issued through official channels.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001682,Agriculture,NDMA: Traders are advised to plant drought-tolerant varieties recommended for this season. Please comply within 7 days. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001683,Education,The HELB reminds school heads to update contact details for scholarship communication. Act before 7 February 2026 to avoid penalties. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001684,Agriculture,"ALERT. KEPHIS warns cooperative members to follow grazing advisories during the drought period in Nyeri County. Registration closes on 26 January 2026. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001685,Education,ADVISORY. KNEC warns school heads to collect examination cards from designated centres only. Please comply within 7 days. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001686,Education,PUBLIC NOTICE. HELB advises candidates to ensure learners report to school with required documents. Please comply within 7 days. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001687,Agriculture,ALERT. County Department of Agriculture reminds livestock keepers to report pest outbreaks to the nearest agricultural officer in Mombasa County. Registration closes on 9 December 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001688,Security,PUBLIC NOTICE. NDMA advises farmers in arid areas to evacuate low-lying areas when flood alerts are issued. Deadline: 23 September 2026. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001689,Health,The WHO Kenya reminds health workers to boil drinking water during the current advisory period. Registration closes on 4 January 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001690,Agriculture,"The Ministry of Agriculture reminds livestock keepers to report pest outbreaks to the nearest agricultural officer. Please comply within 7 days. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001691,Agriculture,ADVISORY. County Department of Agriculture warns livestock keepers to avoid fake fertiliser and buy only from licensed agrovets. Registration closes on 15 May 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001692,Agriculture,ALERT. Ministry of Agriculture reminds farmers to report pest outbreaks to the nearest agricultural officer in Nakuru County. Please comply within 7 days. The public is hereby informed to disregard rumours not issued through official channels.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001693,Agriculture,PUBLIC NOTICE. Ministry of Agriculture warns livestock keepers to plant drought-tolerant varieties recommended for this season. Registration closes on 23 October 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001694,Security,ALERT. Kenya Meteorological Department warns farmers in arid areas to use only designated crossing points during heavy rains in Machakos County. Deadline: 22 April 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.95, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001695,Education,"ALERT. Ministry of Education reminds parents and guardians to collect examination cards from designated centres only in Nairobi County. Please comply within 7 days. For accurate information, visit the official website and follow verified social media channels only.",,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001696,Agriculture,ADVISORY. KALRO warns traders to vaccinate livestock according to the county schedule. Registration closes on 23 May 2026. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.71, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001697,Agriculture,NDMA: Cooperative members are advised to plant drought-tolerant varieties recommended for this season. Deadline: 14 December 2026. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.87, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001698,Governance,PUBLIC NOTICE. IEBC requests all citizens to submit required documents at the nearest Huduma Centre. Act before 1 November 2026 to avoid penalties. Further updates will be shared through official government platforms.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
psa_2026_001699,Agriculture,PUBLIC NOTICE. KEPHIS warns cooperative members to avoid fake fertiliser and buy only from licensed agrovets. Please comply within 7 days. Failure to comply may attract penalties under applicable laws.,,"[""Kikuyu""]",synthetic://lughalink/psa_framework_template,,"{""synthetic"": true, ""method"": ""synthetic_template"", ""human_reviewed"": false, ""framework_label"": ""psa"", ""framework_confidence"": 0.79, ""based_on_strict_patterns"": true, ""seed"": 42, ""original_psa_id"": """"}"
