PSA_ID,Domain,English,Kiswahili,Target_Languages,Source,Org,Date,Metadata
PSA_00364,Security,"Food Insecurity Defined Food insecurity exists when people do not have adequate physical, social, or economic access to nutritious food.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-food-insecurity/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00365,Security,Submit X/Twitter This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-food-insecurity/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00366,Security,Submit Close Close Close Email This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-food-insecurity/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00367,Security,Submit Close Close Close URL This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/about/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00368,Security,Contact Us | Action Against Hunger Skip to main content Venezuela Earthquake Help Now Have a question?,,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/contact/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00369,Security,"Before you contact us, please review our Frequently Asked Questions page.",,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/contact/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00370,Security,Follow Us on Social Media Facebook X Instagram TikTok LinkedIn YouTube Contact Us Name This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/contact/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00371,Security,Submit Close Close Close URL This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/contact/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00372,Security,"Previous Photo Pause Video Next Photo Let's take action Together, we can end hunger.",,{'Kikuyu': None},https://www.actionagainsthunger.org/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00373,Security,Submit Close Company This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00374,Governance,"We urgently call for de-escalation, the protection of civilians, and full respect of international humanitarian law.” In the Occupied Palestinian Territory, communities in Gaza and the West Bank, including East Jerusalem, face escalating risks and disruption.",,{'Kikuyu': None},https://www.actionagainsthunger.org/location/middle-east/west-bank-gaza/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00375,Security,"Access to safety, food, water, and essential services is critical, and civilians must be protected at all times.",,{'Kikuyu': None},https://www.actionagainsthunger.org/location/middle-east/west-bank-gaza/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00376,Security,"Help Now Urgent Call for Ceasefire Action Against Hunger joins the call for a permanent ceasefire that allows a full-scale humanitarian response, protects civilians, and preserves critical infrastructure.",,{'Kikuyu': None},https://www.actionagainsthunger.org/location/middle-east/west-bank-gaza/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00377,Security,Name This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/location/middle-east/west-bank-gaza/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00378,Security,"We ensure that key financial information is publicly available, with guarantees of good management.",,{'Kikuyu': None},https://www.actionagainsthunger.org/who-we-are/financials-reports/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00379,Security,Name This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/who-does-hunger-affect/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00380,Security,Previous Photo Next Photo Close Close Close URL This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/who-does-hunger-affect/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00381,Security,"According to the FAO-WFP report on Hunger Hotspots , these are the world’s most concerning hunger hotspots—places where conflict, climate disasters, and economic instability have pushed families to the brink.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/the-worlds-hungriest-countries/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00382,Security,Company This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/location/africa/sudan/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00383,Security,Name This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/location/africa/somalia/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00384,Health,"This can occur when children do not have access to diverse nutrients, drink dirty or contaminated water, or lack proper healthcare.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-hunger/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00385,Security,"We can create a world free from hunger, for everyone, for good – first, we must tackle its root causes.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/the-causes-of-hunger/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00386,Security,Previous Photo Next Photo Close Close Close Phone This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/the-causes-of-hunger/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00387,Health,"We ensure everyone can access clean water, food, training, and healthcare.",,{'Kikuyu': None},https://www.actionagainsthunger.org/careers/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00388,Health,"Our team works across the world to ensure everyone can access clean water, food, training, and healthcare.",,{'Kikuyu': None},https://www.actionagainsthunger.org/careers/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00389,Security,What We Look For We seek talented and passionate professionals to join our workforce.,,{'Kikuyu': None},https://www.actionagainsthunger.org/careers/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00390,Security,Previous Photo Next Photo Close Close Close Name This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/careers/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00391,Security,"If a country, or part of a country, meets famine criteria, then each member of the country’s IPC Technical Working Group must reach a consensus on these findings before famine is declared.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00392,Security,"The planet produces enough food to feed everyone on earth, and yet more than 231 million people are expected to face high levels of acute food insecurity this year, according to the 2025 Global Report on Food Crises .",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00393,Security,Political decisions — there must be informed decision-making and political will to act before a hunger crisis reaches the stage of famine.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00394,Security,"Our teams also research better ways to understand, prevent, and address hunger crises, advocate for greater humanitarian access to communities in need, and push world leaders to take action to create a world free from hunger.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00395,Security,"For months before a famine is declared, the United Nations, humanitarian organizations, and other actors warn of deteriorating humanitarian crises.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00396,Security,"With early warning systems, proactive response, and political will, famine can always be avoided.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00397,Security,"All three famine thresholds must be met with a reasonable degree of evidence for famine to be declared, signaling the most extreme level of hunger.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00398,Security,"Mortality still occurs at Emergency (Phase 4), and urgent action must be taken to alleviate hunger before famine is reached.",,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00399,Security,Previous Photo Next Photo Close Close Close Company This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/the-hunger-crisis/world-hunger-facts/what-is-famine/,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00400,Security,Instagram This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/global-impact/where-we-work/middle-east,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00401,Security,Submit Close Close Close X/Twitter This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/global-impact/where-we-work/middle-east,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00402,Security,Submit Close Close Close Phone This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/global-impact/where-we-work/americas,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00403,Security,Submit Close Close Close Instagram This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/story/growing-equity-in-kenya,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00404,Security,Learn More The nurse and Patrick had a brief informational session with Nolntulan on how and when she should give RUTF to Rashaei.,,{'Kikuyu': None},https://www.actionagainsthunger.org/story/from-the-brink-rashaeis-recovery,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00405,Health,"“Through our outreach clinics and working with community health workers, we want to ensure all children under 5 years are screened and treated for malnutrition,” says Mwangi.",,{'Kikuyu': None},https://www.actionagainsthunger.org/story/from-the-brink-rashaeis-recovery,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
PSA_00406,Security,Submit Close Close Close Phone This field is for validation purposes and should be left unchanged.,,{'Kikuyu': None},https://www.actionagainsthunger.org/story/from-the-brink-rashaeis-recovery,Action Against Hunger Kenya,2026-07-26,"{'target_language': 'Kikuyu', 'scrape_method': 'requests/bs4'}"
