pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,auto_qc_pass,Source,Metadata,split
opus_en_sw_000937,,General,en,sw,I am aware of the reality that not every single youth in Liberia will heed the health messages disseminated on the show.,Ninajua uhalisia kwamba si kila kijana nchini Liberia atafanyia kazi jumbe zinazotolewa kwenye kipindi.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.636, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.636, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001189,,General,en,sw,"Whilst this story raises legitimate concerns over the violation of human rights by the Polisario Front and the Algerian regime, some bloggers expressed outrage over the indifference of local mainstream media and the Moroccan government over the fate of a young Moroccan, Fodeil Aberkane.","Wakati ambapo habari hii inaibua masuala muhimu na ya msingi kuhusu ukiukwaji wa haki za binadamu unaofanywa na Kundi la Polisario na utawala wa Aljeria, baadhi ya wanablogu walionyesha hasira yao dhidi ya upuuzaji ambao ulifanywa na vyombo vikuu vya habari na Serikali ya Moroko kuhusu majaliwa ya raia kijana wa Moroko, Fodeil Aberkane.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.227, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.227, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002327,,General,en,sw,It also provides for prison sentences for anyone who does not report gay people to authorities and punishes the use of Facebook and Twitter accounts to fight for gay rights a crime with a maximum of seven years in jail.,Sheria hiyo inatoa adhabu ya kifungo jela kwa yeyote ambaye hatatoa taarifa za kuwapo kwa raia anayefanya vitendo vya kishoga kwa mamlaka za kiserikali na vile vile sheria hiyo inatoa hukumu kwa mtu yeyote kutumia mitandao ya kijamii kama Facebook na Twita kwa minajili ya kupigania haki za mashoga kitendo kinachotafsiriwa na sheria hiyo kuwa ni cha jinai na hukumu yake ni kifungo kisichozidi miaka saba jela.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.675, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.675, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002244,,General,en,sw,"As Global Voices reported, some netizens say they will vote for the incumbent president during November 6 elections in Tajikistan because a ""full leader is better than a hungry one"".","Kama mtandao wa Sauti za Dunia ulivyoripoti, baadhi ya raia wa mtandaoni wanasema watampigia rais anayemaliza muda wake wakati wa uchaguzi wa Novemba 6 katika Tajikistan kwa sababu ""kiongozi aliyeshiba ni bora kuliko aliye njaa"".",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.167, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.167, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000908,,General,en,sw,I have monitored the activities of AAD and have come to the conclusion that their sense of objectivity and insight in national issues must be commended by all well meaning Ghanaians.,Nimefuatlia harakati za AAD na nimehitimisha kwamba mwelekeo wao wa msimamo na uelewa katika masuala ya kitaifa lazima yaungwe mkono na Waghana wote wenye nia njema.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.839, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.839, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001274,,General,en,sw,Bahrain awoke to a violent crackdown by police on demonstrators camped out at the country's iconic Lulu (Pearl) roundabout on Wednesday.,Bahrain iliingia kwenye vurugu kubwa zilizoambatana na polisi kutumia nguvu dhidi ya waandamanaji waliopiga kambi katika eneo muhimu la wazi linalohusudiwa sana liitwalo Lulu Jumatano iliyopita.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.238, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.238, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001599,,General,en,sw,"Protest back on inside district, wad nubawi fighting back, police cars in sideroads & firing tear gas @ houses","Maandamano yamerudi safari hii kwenye wilaya ya Wad Nubawi wakipambana, magari ya polisi yameegeshwa pembeni mwa barabara yanarusha mabomu ya machozi",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.105, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.105, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000546,,General,en,sw,"After 26 years of fighting, after displacing and killing hundreds of thousands, after silencing those who dissent against both the government and the LTTE through assassinations, torture and disappearance, what now of the Tamil people?","Baada ya miaka 26 ya mapambano, baada ya kuua mamia ya maelfu, baada ya kuwanyamazisha wale walioipinga serikali na waasi wa LTTE kwa kuwaua, mateso na watu kupotea, sasa itakuwaje kwa watu wa Tamil?",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.971, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.971, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001236,,General,en,sw,"For the Israeli public that may be relieving, but for the Netenyahu Government, it’s empowering.","Kwa umma wa Israel hii inaeeza kuwapa ahueni, lakini kwa serikali ya Netanyahu, itawaongezea nguvu.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000879,,General,en,sw,Sampan apologized to his superiors and colleagues in the ministry,Sampan aliwaomba radhi wakubwa wake na wenzake katika wizara.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.9, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.9, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000813,,General,en,sw,Paltus_mk and his brother were finally evacuated to a local hospital and he later arrived to St. Petersburg.,Paltus_mk na kaka yake hatimaye waliokolewa na kupelekwa kwenye hospitali jirani na baadaye aliwasili mjini St. Petersburg.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.944, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.944, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000138,,General,en,sw,Jing Gao from Ministry of Tofu explains how the Fujian government extended its black hand to Yunnan to stop the publication of a news story that exposes the corruption of a Fujian government official.,Jing Gao kutoka blogu ya Tofu anaeleza namna serikali ya Fuji ilivyo na mikakati michafu dhidi ya Yunnan na jinsi inavyochukua hatua za kuzuia uchapishaji wa habari zinazoweka wazi kashfa za ufisadi zinazomkabili afisa mmoja wa serikali.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.088, ""glossary_preservation"": 1.0, ""psaish_score"": 2, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.088, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001978,,General,en,sw,"Reporters of a major Ukrainian TV channel, TSN, noted that only 10 percent of rape charges become court cases and asked Olexandr Sych, one of the bill’s authors, what a woman should do if she became pregnant but failed to prove the fact of rape.","Wanahabari wa kituo kikuu cha televisheni cha Ukraine, TSN, walitanabaisha kuwa, asilimia 10 tu ya makosa ya ubakaji yanafunguliwa mashitaka mahakamani na walimuuliza ndugu Olexandr Sych ambaye ni miongoni mwa waandishi wa mswada huu kuwa, mwanamke angefanyeje kama alipata ujauzito lakini akashindwa kuthibitisha kuwa alibakwa?",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000753,,General,en,sw,"The leader of the de facto government of Guinea, shunned by the international community since the September 28th killing and rape of opposition protesters by soldiers, was flown to Morocco, where he arrived at around 3 P.M. GMT.","Kiongozi wa serikali isiyo rasmi wa Guinea, aliyetengwa na jumuiya ya kimataifa tangu kuuwawa na kubakwa kwa waandamanaji wa upinzani kulikofanywa na maaskari tarehe 28 Septemba, alisafirishwa kwa ndege kwanda nchini Morocco, ambako aliwasili katika majira ya saa 9 Alasiri GMT.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.079, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.079, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001500,,General,en,sw,"In 2007, she testified at the UN to share her experiences as a child soldier.","Mwaka 2007, alitoa ushuhuda wake kama askari mtoto mbele ya Umoja wa Mataifa.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.867, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.867, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000644,,General,en,sw,"We must also remember that lonely struggle taking place in a heavily guarded compound in Rangoon is part of the much larger struggle, worldwide, for the emancipation of the human spirit from political tyranny and psychological subjection.","Pia tukumbuke kwamba, mapambano yake akiwa katika upweke wake huku akiwa chini ya ulinzi mkali katika makazi yake ya huko Rangoon ni sehemu ya mapambano mapana zaidi, ulimwengu kote, katika kutafuta kuikomboa roho ya kibinadamu kutoka katika tawala za kimabavu za kisiasa na manyanyaso ya kisaikolojia.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.243, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.243, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001830,,General,en,sw,"On the blog Rispito , the Guinean Samba Bari alleges that the disappearance is another challenge for the transitional authorities and that the situation could widen the fissure between the Guinean government not recognized by Luanda and the Angolan government.","Kwenye blogu ya Rispito , raia wa Guinea Samba Bari anadhani kuwa kutoweka kwa mwandishi huyo ni changamoto nyingine kwa serikali ya mpito na kuwa hali hiyo inaweza kuongeza misuguano kati ya serikali ya Guinea isiyotambuliwa na Luanda na serikali ya Angola.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.05, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.05, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001170,,General,en,sw,"But other aspects of its electoral process are unique, including attempts to strictly regulate of online campaigning, vote buying and what are called ""showmícios"" (concert-rallies).","Lakini pande nyingine za mchakato wa uchaguzi ni za kipekee, pamoja na jitihada za kudhibiti kampeni za kwenye mtandao wa intaneti, ununuaji kura na kile kinachoitwa “showmícios” (au matamasha ya kampeni).",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.24, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.24, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_001067,,General,en,sw,"From Sunday, the morning of his arrest, to Tuesday afternoon, when he was released – a total of more than 50 hours – Rami was deprived by the police in Morocco and Egypt of any of his human rights.",Tangu Jumapili asubuhi alipokamatwa mpaka mchana wa Jumanne alipoachiwa - jumla ya saa 50 - Rami alinyimwa haki zake za kimsingi kama binadamu na askari polisi wa Moroko na wale wa Misri.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 0.821, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 0.821, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_002069,,General,en,sw,The negligence on the part of the government angered many on social networking sites.,"Serikali kushindwa kutilia mkazo tukio hili, umewaghadhabisha watu wengi katika mitandao mbalimbali ya kijamii.",external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
opus_en_sw_000375,,General,en,sw,"The scarf however, is not a must for a female visitor in Jeddah but a preferred thing to wear (for safety and convenience) in traditional places.",Ushungi si lazima kwa akina mama wageni lakini ni vazi linalopendekezwa kuvaliwa (kwa ajili ya usalama na kuepuka usumbufu usiokuwa wa lazima) katika maeneo ya kiutamaduni.,external_opus,1.0,false,true,OPUS-GlobalVoices/v2018q4/en-sw,"{""corpus"": ""opus_globalvoices"", ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""psaish_score"": 1, ""silver"": true, ""human_reviewed"": false, ""auto_qc"": {""auto_qc_pass"": true, ""auto_qc_reasons"": [], ""length_ratio"": 1.0, ""glossary_preservation"": 1.0, ""tgt_lang_detected"": ""sw"", ""confidence"": 1.0}, ""from_file"": ""en_sw_pairs.csv""}",train
